,LV ActivePower (kW)
43003,2884.56811523437
42401,1618.32104492187
14119,9.00307559967041
22530,3228.17504882812
13446,569.023010253906
28684,491.186004638671
39354,1185.04602050781
46958,2240.02294921875
9356,323.272796630859
10585,3602.7958984375
42590,2492.36694335937
49582,844.889526367187
14638,1076.02502441406
30178,3595.19995117187
34885,1639.29602050781
25888,768.285400390625
10919,1751.21105957031
31789,732.5498046875
29039,323.137908935546
31798,1402.71704101562
25145,2471.15502929687
22106,166.639404296875
30374,3583.26904296875
41580,2916.43603515625
11603,3601.89794921875
1131,248.946304321289
45681,3283.01293945312
17043,2.23373699188232
1114,1081.78503417968
32362,3603.51611328125
7524,2989.6689453125
41859,1854.95104980468
30211,3352.01391601562
49433,3266.6689453125
48077,3147.15502929687
22275,483.586791992187
25146,2533.7509765625
35234,46.5365295410156
47828,1244.46899414062
47514,2821.6259765625
19569,2312.19189453125
36561,3320.22900390625
18911,2910.4189453125
14841,2509.05395507812
25815,511.767303466796
44795,159.01789855957
38975,775.838623046875
49560,1832.04699707031
10375,2593.40795898437
4267,3601.53393554687
478,1811.08898925781
10209,3566.3330078125
15189,1709.42102050781
21058,531.336120605468
47990,1019.53698730468
18777,2969.64306640625
1846,359.206085205078
32278,2158.82495117187
10625,3601.18408203125
5139,1681.76599121093
12723,40.4468383789062
30723,2670.19506835937
39282,2582.916015625
13,655.194274902343
10504,713.27197265625
31970,612.393920898437
10975,2930.77294921875
40803,355.043792724609
36179,600.424926757812
32111,110.384101867675
21491,39.3430786132812
13465,799.339477539062
40795,236.802505493164
33548,630.116821289062
9240,271.983001708984
27958,870.116882324218
30148,2446.17504882812
14402,3147.89111328125
35964,3487.20288085937
42001,255.56900024414
20838,1883.11901855468
20203,1634.06701660156
49051,1341.10302734375
32413,3157.73510742187
11927,2281.25708007812
47902,3602.26806640625
38415,3355.49096679687
1392,779.286071777343
526,624.990600585937
4466,1941.51696777343
30624,2159.02099609375
2250,3592.9541015625
40297,400.653015136718
23784,1598.79895019531
11349,622.102783203125
33053,2813.4580078125
21652,9.162522315979
17133,2400.06396484375
34519,2580.5830078125
22440,3072.61401367187
32175,2060.05004882812
17266,962.888305664062
32861,3477.01904296875
10266,3603.0029296875
24857,3179.18310546875
25167,3270.94702148437
17921,120.698196411132
12146,533.393310546875
46554,844.26171875
40981,1544.22705078125
32203,2307.63891601562
43108,2856.39208984375
27558,38.5251998901367
42876,3526.72094726562
48685,2378.39306640625
8689,3461.81201171875
10678,1455.65502929687
25408,677.605224609375
10355,3602.5869140625
12447,1338.03295898437
10649,2630.43505859375
36178,475.248901367187
16272,618.536376953125
3832,3448.17504882812
37428,728.706787109375
32125,287.321594238281
20187,2144.751953125
24896,885.030517578125
43461,536.062622070312
20799,1082.375
20815,1189.72497558593
47294,3595.830078125
22058,512.887329101562
46295,102.103996276855
36612,3594.40991210937
38896,102.694602966308
29823,951.183471679687
25451,487.754089355468
44666,567.790222167968
15224,714.758728027343
26232,820.673278808593
27282,1065.68505859375
36007,1251.05200195312
30062,1841.55200195312
23637,319.534210205078
9482,928.654296875
39083,2650.65209960937
8922,2912.86303710937
3047,39.1360816955566
40060,645.059997558593
12379,3391.02392578125
47998,521.388916015625
35114,199.886993408203
44005,3190.06298828125
7752,3540.34204101562
26927,2530.876953125
41235,1288.36596679687
34329,3573.24096679687
14564,291.769287109375
33494,254.153198242187
6013,2741.80590820312
4800,2599.7041015625
812,655.849426269531
16590,20.9241600036621
14249,129.576293945312
1426,849.131408691406
35042,260.624786376953
9442,1108.0419921875
37441,642.377075195312
46922,1906.50500488281
4927,1867.57299804687
10583,3598.73193359375
39572,2279.73999023437
2830,3461.88208007812
12608,281.472686767578
30461,2720.67602539062
479,1686.1259765625
45008,1003.65802001953
25860,887.450073242187
21282,772.148986816406
26929,1987.20397949218
42139,2876.13403320312
16059,5.220064163208
48334,308.590209960937
43456,382.790893554687
47368,2681.4189453125
34255,1237.25695800781
40368,365.332397460937
45679,2802.05102539062
16415,1373.43603515625
4014,3601.662109375
37763,3599.80590820312
46909,3517.17309570312
35852,182.683807373046
26688,44.2540893554687
1726,1425.99304199218
8593,3512.59301757812
41987,571.164184570312
2462,199.267700195312
26422,690.176086425781
26283,1818.4189453125
10656,2268.10888671875
48419,64.7617263793945
4932,1789.53100585937
5112,94.2716903686523
40694,1165.66003417968
41405,287.510192871093
37833,3601.68408203125
436,750.551025390625
35153,67.931297302246
32560,3112.64306640625
8664,3562.1298828125
96,2812.27905273437
12505,168.893402099609
15181,2068.916015625
19408,277.777404785156
23630,850.255004882812
33630,446.549011230468
11851,2456.38403320312
24314,1033.10498046875
45066,3248.16088867187
22808,455.653900146484
39108,3234.8330078125
7090,1941.13195800781
27553,18.2420005798339
10005,1370.77001953125
18416,314.953796386718
12160,724.302978515625
217,3491.291015625
48562,1005.36499023437
36456,1469.38696289062
36217,21.8651409149169
15870,479.220306396484
10324,3603.38110351562
27533,144.494705200195
4439,971.140075683593
26577,679.941101074218
39981,440.474212646484
36937,2657.39404296875
48119,3601.93408203125
36731,2616.00610351562
2801,3463.21801757812
22056,510.93179321289
1850,390.611694335937
3796,68.7144165039062
44733,1073.76000976562
23189,2254.14306640625
43041,3158.7880859375
10095,1778.60095214843
4353,295.575988769531
23363,9.64540767669677
30572,1235.86694335937
46469,759.786315917968
20155,3349.54907226562
9465,2104.73608398437
11690,2152.49609375
30131,780.292907714843
22380,274.848388671875
455,1779.208984375
4053,3602.07397460937
30053,2106.51098632812
13437,2843.0390625
28826,14.9331398010253
45674,3594.94311523437
16982,102.691001892089
3004,1182.03503417968
39993,92.3238525390625
15706,232.15559387207
44003,3039.7099609375
2707,3604.1630859375
18282,2369.625
46246,583.247619628906
5780,3461.82592773437
49217,2268.28588867187
1901,274.645690917968
16786,26.7475795745849
42637,1650.81005859375
45809,3541.61108398437
47922,891.907897949218
1899,342.989196777343
25024,1590.67199707031
902,3146.32495117187
9796,3291.03491210937
32061,768.45458984375
48707,1933.17395019531
10897,546.085327148437
5878,656.109497070312
14372,3095.5869140625
8094,3462.05908203125
48059,2046.998046875
39221,3370.99389648437
11566,1803.5439453125
4303,3602.31298828125
19541,1451.93298339843
38368,358.336608886718
11138,2292.27294921875
9625,1274.08801269531
14320,3581.5400390625
789,140.950302124023
7278,1625.89294433593
46907,3470.82202148437
35386,221.807205200195
15676,11.315710067749
18103,970.974426269531
10973,3496.58203125
37922,3600.34301757812
20210,2105.001953125
47315,3602.21411132812
46836,3594.11108398437
44291,517.876281738281
19389,369.15478515625
1771,3480.65893554687
13386,1414.99194335937
5267,3207.15209960937
17166,294.149810791015
18894,3135.65405273437
45564,3573.55493164062
31681,201.985107421875
27077,952.904479980468
32960,3137.29711914062
2372,3509.72094726562
34694,15.7315397262573
31927,715.846923828125
48129,3602.01098632812
11012,1079.03698730468
15874,253.717300415039
19614,1086.47204589843
43124,2842.94799804687
